query_id,TCT-ColBERTv2+t5,ance+t5,bm25+rm3+t5,bm25+t5,marqo+t5,query
query-0,0.265625,0.26644736842105265,0.2906746031746032,0.2906746031746032,0.41034226190476186,how to spatchcock a turkey
query-1,0.23878363016294055,0.19077635327635326,0.38241853671717924,0.2543240095945371,0.20278473962684487,I want an easy to make dessert for christmas
query-10,0.2806900934758653,0.25480769230769235,0.07209302325581396,0.15054268576840396,0.1696213133743206,recommend some asian street foods
query-11,0.4666146413972501,0.16428571428571428,0.10277777777777779,0.0125,0.10645095645095644,dinners by batali
query-12,0.4641252481207504,0.7431448448044115,0.006896551724137932,0.011494252873563218,0.495823860047998,traditional japanese soup
query-13,0.5001139924209778,0.06249999999999999,0.3571124724570049,0.3900786180507112,0.23815724206349204,how to make singaporean chicken lunch
query-14,0.07649769585253458,0.2672153362642795,0.12544802867383512,0.13250448028673834,0.16474654377880185,a romantic dinner
query-15,0.5056460020952273,0.5242419111845108,0.2413734022521617,0.2630485041748104,0.3271533360819074,mexican fiesta recipees
query-16,0.5221148773321862,0.4098584938010282,0.5123320518173571,0.38058289103602355,0.181025641025641,a modern icebox cake
query-17,0.4391580641580642,0.3216115900383142,0.4357638888888889,0.3333333333333333,0.40963004774067985,food for diwali
query-18,0.30078957231910364,0.26447127226900385,0.025772415989807295,0.03765397243658113,0.15365769496204276,i want a fancy eggs recipe
query-19,0.46405568116094437,0.4461705185495508,0.18983363581367213,0.30097481665443315,0.2631578947368421,how to make low fat ice cream
query-2,0.13567251461988303,0.1561654135338346,0.23202608794714058,0.2519205209994684,0.25459387104123943,any recommendations for a gluten free appetizer
query-20,0.42355290687048713,0.4706851119894598,0.35580572808833677,0.3274844720496894,0.34782608695652173,how to prepare napoletana pizza dough
query-21,0.2288888888888889,0.2782258064516129,0.5995845552297164,0.5617283950617283,0.2638888888888889,make vegetarian tikka masala
query-22,0.19247619047619047,0.221936122357175,0.5049355909790693,0.6192428468824464,0.26834343434343433,i want to make chia pudding recipe low carb
query-23,0.4672005791444141,0.33453893225698506,0.36279890660606795,0.38136337464861925,0.1026143790849673,how to make overnight oats
query-24,0.3420684970045584,0.19542483660130716,0.48290679908326967,0.4196285452340816,0.18860877684407096,can i have classic dairy free scones
query-25,0.18252940763459696,0.25555879305879303,0.29344266844266836,0.22127039627039627,0.1813085063085063,how to make spiked eggnog
query-26,0.30789898301153,0.221231455545181,0.2820172097519879,0.28894293979026286,0.2777777777777778,how to prepare spicy oysters
query-27,0.32557839423648244,0.4070908692002443,0.146494708994709,0.162119708994709,0.09375,how to quickly make baby food
query-28,0.25997686953569304,0.2647058823529412,0.11362742207306038,0.12281679262093856,0.13070728291316525,make lunch meal prep fast
query-29,0.5072916666666667,0.5947916666666667,0.5162202380952381,0.5162202380952381,0.46458333333333335,make vegetarian eintopf
query-3,0.7424142693303044,0.628289454989455,0.46291758241758246,0.4659638639932758,0.6400740984162036,how to make a green goddess salad
query-30,0.3192243802708919,0.20901624215577702,0.14063919790818108,0.10499025132222903,0.24961240310077518,how to make light muffins
query-31,0.5805457169093532,0.24646464646464647,0.3592074592074592,0.4403679653679653,0.6696416131760959,make fried halloumi bites
query-32,0.3102355384514139,0.2263197162671691,0.28117629290325874,0.335528910295108,0.26797159159175565,show me a creamy mushroom stroganoff recipe
query-33,0.2198930299879394,0.20391881342701018,0.20393247462919592,0.20254809413643998,0.1928185499854089,can i have tender cooked pork
query-34,0.31584062220211095,0.2542796946362563,0.33700925244642554,0.2473876698014629,0.15798548094373868,can i have soup good for the summer
query-35,0.17059386973180077,0.39604451742382774,0.15258620689655172,0.3514907959554058,0.1625615763546798,how to make boiled easter eggs
query-36,0.2448979591836735,0.36547619047619045,0.4504305977710233,0.35882505175983437,0.011904761904761904,suggestions for road trip food
query-37,0.43845377979477584,0.4212048944634083,0.17595136345136345,0.3538474810213941,0.2222222222222222,how to make polish pierogi with cheese
query-38,0.34253393665158377,0.26176470588235295,0.2895501475648534,0.27063085415161536,0.10630252100840336,how can i make one pot ramen
query-39,0.17607142857142857,0.23236772486772486,0.06666666666666667,0.2718121693121693,0.2445762634555738,how to make a traditional greek dinner
query-4,0.3623021566350118,0.5022257214330386,0.3641830463075649,0.625996251807213,0.29825783972125436,how to make a classic english trifle
query-40,0.3638888888888889,0.5854629834389897,0.4914752567693744,0.5631578947368421,0.23333333333333334,how to make salty brownies
query-41,0.42599415579594624,0.4903081034022524,0.08521984551396315,0.08782540348284293,0.19607843137254902,gingerbread cookies
query-42,0.5943272961060972,0.49715335169880626,0.49209052108087226,0.5289279683606585,0.45558007972195613,how to make a mango and avocado salad
query-43,0.6367770178418822,0.4976159482506662,0.41082506203473945,0.5222325864386836,0.3225806451612903,easy granola recipe
query-44,0.3657512206271398,0.36225913639542334,0.2741608796296296,0.24479166666666666,0.32313914326149346,chili sin carne
query-45,0.4805268440423615,0.4405650055571444,0.22989865397760134,0.23661819191286917,0.3103378377227062,savory belgian waffles
query-46,0.1977919036467046,0.16055342653703308,0.24497763774814615,0.24058672135949338,0.07316549570647932,how to make medium rare salmon
query-47,0.18433806146572104,0.2127659574468085,0.027001013171225937,0.14107306520383842,0.13534278959810875,a recipe with a whole chicken
query-48,0.24556737554267613,0.258089093636068,0.30551783503172386,0.25037634870151204,0.18138306612142027,how to make a refreshing sweet smoothie
query-49,0.31154443746210314,0.22312668350836923,0.25807148716187617,0.25624804575033405,0.23731884057971014,a beefy burger
query-5,0.2823782286554026,0.2677573914181057,0.1392857142857143,0.14561366213151924,0.19759475218658892,I want a scary pumpkin pie
query-50,0.3399658529875921,0.3288872964343516,0.4647674619049047,0.45021275650043513,0.32583600259507517,i would like basic clafoutis with some fresh fruit
query-51,0.39163144105954556,0.3017022072577628,0.24846684612766484,0.2773996579552135,0.3042410751475079,how to make african meat samosas
query-52,0.5842832056194126,0.525820300193547,0.4322570947570948,0.45123689967439967,0.3722364760080277,turkish chicken shish kebab
query-53,0.272237763882772,0.3162413196808795,0.2692144760571485,0.2710893712947742,0.055608974358974356,how to make old fashioned pie pastry
query-54,0.010935393597932297,0.23532623532623534,0.08397683397683396,0.1795795795795796,0.1538603111418315,how to bake a multilayer cake
query-55,0.306839651473712,0.24023767270883511,0.3649967867424588,0.3662860091632917,0.28118207241192983,i want a deep fried chicken recipe
query-56,0.5097096987692963,0.376305176660036,0.22121212121212122,0.20026379354182558,0.4313034436435971,i would like a fresh and healthy oatmeal bowl
query-57,0.2729703871008219,0.22826086956521738,0.2538415087328131,0.21388888888888893,0.2359583163600273,i want a quick rice salad
query-58,0.5097122145386617,0.3632488070365356,0.08709970474676357,0.04617117117117117,0.3418659235732407,japanese rice balls
query-59,0.31041258483118955,0.2873069301159876,0.2665346323713361,0.2717921220449026,0.20746259791446497,a fresh drink for a sunny day
query-6,0.3461238595139524,0.09838221733967194,0.16047939111848883,0.15949312020740591,0.14285714285714285,ideas for easy to carry tailgate food
